,index,Movie,P_Genre,S_Genre,T_Genre,Cluster_Id
2097,2131,that thing you do!,0,3,13,2
2098,2132,battle of the sexes,5,1,5,25
2099,2133,slap shot,0,3,3,93
2100,2134,the apartment,0,3,6,15
2101,2135,the sisterhood of the traveling pants,0,3,6,15
2102,2136,mank,5,1,5,25
2103,2137,bridget jones's diary,0,3,6,15
2104,2138,do lok tin si,0,15,5,48
2105,2139,the 'burbs,0,10,16,1
2106,2140,reality bites,0,3,6,15
2107,2141,inside llewyn davis,0,3,13,2
2108,2142,the nanny diaries,0,3,6,15
2109,2143,"hail, caesar!",0,3,10,49
2110,2144,wimbledon,0,5,3,43
2111,2145,the guard,0,15,16,10
2112,2146,shakespeare in love,0,3,14,62
2113,2147,electric dreams,0,3,13,2
2114,2148,buffalo '66,0,3,6,15
2115,2149,pk,0,3,7,15
2116,2150,chasing amy,0,3,6,15
2117,2151,mickey blue eyes,0,15,6,48
2118,2152,the princess diaries 2: royal engagement,0,9,6,70
2119,2153,back to school,0,5,3,43
2120,2154,how the grinch stole christmas,0,9,11,16
2121,2155,moonstruck,0,3,6,15
2122,2156,trainwreck,0,3,6,15
2123,2157,airheads,0,15,13,45
2124,2158,heavyweights,0,3,12,2
2125,2159,splash,0,11,6,7
2126,2160,aquamarine,0,9,11,16
2127,2161,"good morning, vietnam",5,1,5,25
2128,2162,how to be single,0,3,6,15
2129,2163,the invention of lying,0,11,6,7
2130,2164,the longest ride,0,3,6,15
2131,2165,it's complicated,0,3,6,15
2132,2166,p.s. i love you,0,3,6,15
2133,2167,masterminds,5,1,1,8
2134,2168,destination wedding,0,3,6,15
2135,2169,angels in the outfield,0,9,11,16
2136,2170,super troopers,0,15,10,50
2137,2171,happiest season,0,15,5,48
2138,2172,a good year,0,3,6,15
2139,2173,spirited,0,9,0,63
2140,2174,shortbus,0,3,6,15
2141,2175,beautiful creatures,2,11,6,69
2142,2176,the green mile,11,3,11,20
2143,2177,twilight,2,11,6,69
2144,2178,mine,2,11,16,51
2145,2179,the age of adaline,2,11,6,69
2146,2180,the curious case of benjamin button,2,11,6,69
2147,2181,meet joe black,2,11,6,69
2148,2182,edward scissorhands,2,11,6,69
2149,2183,three thousand years of longing,2,11,6,69
2150,2184,kimi no na wa.,4,3,11,30
2151,2185,the shape of water,2,11,6,69
2152,2186,field of dreams,2,9,11,53
2153,2187,pan's labyrinth,2,11,15,22
2154,2188,willy wonka &amp; the chocolate factory,7,11,0,21
2155,2189,the lovely bones,2,11,16,51
2156,2190,it's a wonderful life,2,9,11,53
2157,2192,vanilla sky,9,10,6,72
2158,2193,ghost,2,11,6,69
2159,2194,coraline,4,3,12,85
2160,2195,the man from earth,2,11,10,38
2161,2196,guillermo del toro's pinocchio,4,3,12,85
2162,2197,perfume: the story of a murderer,11,3,11,20
2163,2198,mr. nobody,2,11,6,69
2164,2199,the story of three loves,2,11,13,64
2165,2200,across the universe,2,11,14,64
2166,2201,bridge to terabithia,2,9,11,53
2167,2202,dark city,9,10,7,72
2168,2203,triangle,9,10,7,72
2169,2204,the nightmare before christmas,4,9,11,24
2170,2205,the secret garden,2,9,11,53
2171,2206,knight of cups,2,11,6,69
2172,2207,gräns,11,3,11,20
2173,2208,the lake house,2,11,6,69
2174,2209,the illusionist,2,11,10,38
2175,2210,somewhere in time,2,11,6,69
2176,2211,ponniyin selvan: part one,2,9,11,53
2177,2212,only lovers left alive,0,3,11,49
2178,2213,nanny mcphee,0,9,11,16
2179,2214,last christmas,0,3,11,49
2180,2215,a ghost story,2,11,6,69
2181,2216,downsizing,2,11,7,12
2182,2217,the fisher king,0,3,11,49
2183,2218,pink floyd: the wall,2,11,13,64
2184,2219,fire in the sky,5,3,11,61
2185,2220,prisoners of the ghostland,3,11,7,89
2186,2221,oxygène,2,11,7,12
2187,2222,what dreams may come,2,11,6,69
2188,2223,durante la tormenta,2,11,10,38
2189,2224,sliding doors,0,3,11,49
2190,2225,la belle époque,0,3,11,49
2191,2226,what women want,0,11,6,7
2192,2227,der himmel über berlin,2,11,6,69
2193,2228,paradise hills,9,10,7,72
2194,2229,tenki no ko,4,3,11,30
2195,2230,drive angry,3,11,16,22
2196,2231,the map of tiny perfect things,0,11,6,7
2197,2232,corpse bride,4,3,12,85
2198,2233,dorian gray,2,11,10,38
2199,2234,monster house,4,1,12,56
2200,2235,drop dead fred,0,3,11,49
2201,2236,mystery men,3,1,11,44
2202,2237,zapped!,0,11,7,7
2203,2238,papurika,4,3,11,30
2204,2239,bewitched,0,11,6,7
2205,2240,before i fall,2,11,10,38
2206,2241,"south park: bigger, longer &amp; uncut",4,1,11,56
2207,2242,the house with a clock in its walls,0,9,11,16
2208,2244,imaginary friends,0,9,11,16
2209,2245,lady in the water,2,11,10,38
2210,2246,powder,2,11,10,38
2211,2247,pete's dragon,3,2,2,32
2212,2248,city of ember,1,9,11,65
2213,2249,knights of the zodiac,3,2,5,37
2214,2250,puss in boots,4,2,2,8
2215,2251,catwoman,3,15,11,80
2216,2252,cloudy with a chance of meatballs 2,4,2,2,8
2217,2253,zardoz,1,11,7,12
2218,2254,stranger than fiction,0,3,11,49
2219,2255,horns,0,15,5,48
2220,2256,the phantom,3,2,2,32
2221,2257,son of the mask,0,9,11,16
2222,2258,elektra,3,2,1,66
2223,2259,tenkû no shiro rapyuta,4,2,12,6
2224,2260,dumbo,1,9,11,65
2225,2261,posledniy bogatyr. koren' zla,1,1,12,28
2226,2262,boku no hero academia: world heroes mission,4,4,4,13
2227,2263,wrath of the titans,3,2,11,44
2228,2264,jack,0,3,11,49
2229,2265,star wars: the clone wars,4,4,4,13
2230,2266,city of angels,2,11,6,69
2231,2267,the adventures of baron munchausen,1,1,11,91
2232,2268,my little pony: a new generation,4,2,2,8
2233,2269,the wiz,1,9,11,65
2234,2270,antz,4,2,2,8
2235,2271,aliens in the attic,1,1,12,28
2236,2272,little monsters,1,1,12,28
2237,2274,the rescuers,4,2,2,8
2238,2275,evan almighty,0,9,11,16
2239,2276,the spongebob movie: sponge on the run,4,2,2,8
2240,2277,tmnt,4,4,4,13
2241,2278,a little princess,2,9,11,53
2242,2279,kimetsu no yaiba: tsuzumi yashiki hen,4,4,11,61
2243,2280,choses secrètes,0,3,11,49
2244,2281,premonition,2,11,10,38
2245,2282,what men want,0,11,6,7
2246,2283,the lord of the rings: the war of the rohirrim,4,4,4,13
2247,2284,"20,000 leagues under the sea",1,3,12,92
2248,2285,mirror mirror,1,1,5,42
2249,2286,garfield,4,2,2,8
2250,2287,a midsummer night's dream,0,11,6,7
2251,2288,the polar express,4,2,2,8
2252,2289,cosmopolis,11,3,11,20
2253,2290,charlotte's web,1,1,12,28
2254,2291,the grinch,4,2,2,8
2255,2292,fistful of vengeance,3,15,5,27
2256,2293,spellbound,4,2,2,8
2257,2294,a wrinkle in time,1,9,11,65
2258,2295,zoom,3,2,2,32
2259,2296,karigurashi no arietty,4,2,5,73
2260,2297,like mike,0,9,11,16
2261,2298,peter rabbit,1,1,1,0
2262,2299,the black cauldron,4,4,4,13
2263,2300,defending your life,0,3,11,49
2264,2301,it's a boy girl thing,0,11,6,7
2265,2302,xanadu,9,0,6,59
2266,2303,beastly,2,11,6,69
2267,2304,isn't it romantic,0,11,0,63
2268,2305,black knight,1,1,11,91
2269,2306,the spirit,3,15,11,80
2270,2307,carousel,2,11,0,63
2271,2308,the rescuers down under,4,2,2,8
2272,2309,black mirror: bandersnatch,2,11,10,38
2273,2310,if i stay,2,11,13,64
2274,2311,inland empire,2,11,10,38
2275,2312,mr. peabody &amp; sherman,4,2,2,8
2276,2313,the family man,0,3,11,49
2277,2314,rogue squadron,3,2,5,37
2278,2316,ruby sparks,0,3,11,49
2279,2317,the jacket,2,11,10,38
2280,2318,waking life,4,3,11,30
2281,2320,untitled taika waititi star wars film,3,2,11,44
2282,2321,the neverending story ii: the next chapter,1,3,12,92
2283,2322,the one i love,0,3,11,49
2284,2323,the siege of robin hood,3,2,11,44
2285,2324,the legend of hercules,3,2,11,44
2286,2325,the brass teapot,0,11,16,1
2287,2326,outside the wire,3,2,11,44
2288,2327,fantasia,4,9,11,24
2289,2328,fire and ice,4,2,11,6
2290,2329,astérix &amp; obélix: mission cléopâtre,1,1,12,28
2291,2330,doctor dolittle,0,9,11,16
2292,2331,la belle et la bête,2,9,11,53
2293,2332,welcome to marwen,5,1,5,25
2294,2333,peter rabbit 2: the runaway,1,1,1,0
2295,2334,alvin and the chipmunks: the squeakquel,4,2,2,8
2296,2335,arthur et les minimoys,4,2,2,8
2297,2337,winnie the pooh,4,2,2,8
2298,2338,the curse of the were-rabbit,4,2,2,8
2299,2339,deathstalker,3,2,11,44
2300,2340,over the moon,4,2,2,8
2301,2341,the spongebob movie: sponge out of water,4,2,2,8
2302,2342,inkheart,1,9,11,65
2303,2343,gong fu yu jia,3,2,2,32
2304,2344,kurenai no buta,4,2,2,8
2305,2345,the last unicorn,4,2,5,73
2306,2346,mortal kombat: annihilation,3,2,11,44
2307,2347,the santa clause,0,3,12,2
2308,2348,the happytime murders,3,1,1,47
2309,2349,aladdin 2,1,1,12,28
2310,2350,dragonheart,3,2,11,44
2311,2351,gnomeo &amp; juliet,4,2,2,8
2312,2352,wolfwalkers,4,2,12,6
2313,2353,the master of disguise,1,1,12,28
2314,2354,harry and the hendersons,0,9,11,16
2315,2355,the man who killed don quixote,1,1,5,42
2316,2356,osmosis jones,4,4,4,13
2317,2357,the indian in the cupboard,2,9,11,53
2318,2358,bedknobs and broomsticks,4,2,2,8
2319,2359,bill &amp; ted's bogus journey,1,1,11,91
2320,2360,supergirl,3,2,11,44
2321,2361,spy kids 4: all the time in the world,3,2,2,32
2322,2362,the sword in the stone,4,2,2,8
2323,2363,the golden voyage of sinbad,3,2,11,44
2324,2364,the lego ninjago movie,4,4,4,13
2325,2365,always,2,11,6,69
2326,2366,season of the witch,3,2,11,44
2327,2367,mugen no jûnin,3,3,11,30
2328,2368,a dog's purpose,1,1,5,42
2329,2369,kubo and the two strings,4,4,4,13
2330,2370,die unendliche geschichte iii: rettung aus phantasien,1,1,12,28
2331,2371,every day,2,11,6,69
2332,2372,the forbidden kingdom,3,2,11,44
2333,2373,wonder park,4,2,2,8
2334,2374,nanny mcphee and the big bang,0,9,11,16
2335,2375,penelope,0,11,6,7
2336,2376,the golden child,3,2,2,32
2337,2377,la double vie de véronique,2,11,13,64
2338,2378,kate &amp; leopold,0,11,6,7
2339,2379,song of the south,4,1,12,56
2340,2380,atrangi re,0,3,11,49
2341,2381,storks,4,2,2,8
2342,2382,suzume no tojimari,4,4,4,13
2343,2383,tomb raider 2,3,2,11,44
2344,2384,ramona and beezus,0,3,12,2
2345,2385,race to witch mountain,3,2,12,68
2346,2386,mighty aphrodite,0,3,11,49
2347,2387,strawberry mansion,1,1,5,42
2348,2388,in the name of the king: a dungeon siege tale,3,2,11,44
2349,2389,siu lam juk kau,3,1,11,44
2350,2390,ghosts of girlfriends past,0,11,6,7
2351,2391,teen witch,0,11,6,7
2352,2392,we're back! a dinosaur's story,4,2,2,8
2353,2393,smurfs: the lost village,4,2,2,8
2354,2394,naked,0,11,6,7
2355,2395,star trek v: the final frontier,3,2,11,44
2356,2396,when we first met,0,11,6,7
2357,2397,birth,2,11,10,38
2358,2398,safety not guaranteed,1,1,5,42
2359,2399,"alexander and the terrible, horrible, no good, very bad day",0,3,12,2
2360,2400,the kid who would be king,3,2,12,68
2361,2401,just my luck,0,11,6,7
2362,2402,a boy called christmas,1,3,12,92
2363,2403,scoob!: holiday haunt,4,2,2,8
2364,2404,ôkami kodomo no ame to yuki,4,3,12,85
2365,2405,the last son,3,2,1,66
2366,2406,left behind,3,11,7,89
2367,2407,alvin and the chipmunks: the road chip,4,2,2,8
2368,2408,the incal,1,1,1,0
2369,2409,heaven can wait,0,11,6,7
2370,2410,kaguya-hime no monogatari,4,3,12,85
2371,2411,neko no ongaeshi,4,2,2,8
2372,2412,the halfway house,2,11,10,38
2373,2413,the borrowers,1,1,12,28
2374,2414,dragonslayer,3,2,11,44
2375,2415,blithe spirit,0,11,6,7
2376,2416,yuk po tuen: tau ching bo gam,0,3,11,49
2377,2417,viy,1,11,10,38
2378,2418,the brave little toaster,4,2,12,6
2379,2419,zookeeper,0,9,11,16
2380,2420,paranorman,4,2,2,8
2381,2421,the pagemaster,4,2,2,8
2382,2422,america: the motion picture,4,4,4,13
2383,2423,mr. magorium's wonder emporium,0,9,11,16
2384,2425,abominable,4,2,2,8
2385,2426,la cité des enfants perdus,2,11,7,12
2386,2427,minnal murali,3,2,2,32
2387,2428,the hudsucker proxy,0,3,11,49
2388,2429,herbie fully loaded,1,1,12,28
2389,2430,supercool,3,1,1,47
2390,2431,bedazzled,0,11,6,7
2391,2432,slumberland,1,1,12,28
2392,2433,zoey's extraordinary christmas,0,3,11,49
2393,2434,seungriho,3,2,5,37
2394,2435,sherlock gnomes,4,2,2,8
2395,2436,nim's island,1,1,5,42
2396,2437,sinbad: legend of the seven seas,4,2,2,8
2397,2438,teenage mutant ninja turtles iii,3,2,2,32
2398,2439,a dog's journey,1,1,5,42
2399,2440,orlando,5,3,11,61
2400,2441,needle in a timestack,2,11,6,69
2401,2442,the nutcracker and the four realms,1,9,11,65
2402,2443,beasts of the southern wild,1,3,11,95
2403,2444,zashchitniki,3,2,2,32
2404,2445,the smurfs 2,4,2,2,8
2405,2446,love on a leash,0,3,11,49
2406,2447,the hungover games,1,1,11,91
2407,2448,my little pony: the movie,4,2,2,8
2408,2449,tuck everlasting,2,9,11,53
2409,2450,phenomenon,2,11,6,69
2410,2451,portrait of jennie,2,11,10,38
2411,2452,mortal,3,2,5,37
2412,2453,ladybug &amp; cat noir: awakening,4,4,4,13
2413,2454,fatman,3,2,2,32
2414,2456,"i, frankenstein",3,11,7,89
2415,2457,l.a. story,0,3,11,49
2416,2458,until we meet again,2,11,6,69
2417,2459,the heavenly kid,0,11,6,7
2418,2460,the convent,0,11,17,1
2419,2461,*batteries not included,0,9,11,16
2420,2462,avatar 3,3,2,11,44
2421,2463,deathstalker ii,3,2,2,32
2422,2464,double dragon,3,2,2,32
2423,2465,legend of the guardians: the owls of ga'hoole,4,4,4,13
2424,2466,dagon,9,16,10,55
2425,2467,the swan princess,4,2,2,8
2426,2468,legend of the white dragon,3,11,7,89
2427,2469,night at the museum: kahmunrah rises again,4,2,2,8
2428,2470,alvin and the chipmunks: chipwrecked,4,2,2,8
2429,2471,fellini - satyricon,2,11,14,64
2430,2472,winter's tale,2,11,10,38
2431,2473,tower of terror,9,16,16,23
2432,2474,bloodrayne,3,11,17,99
2433,2475,arizona dream,0,3,11,49
2434,2476,mr. popper's penguins,0,9,11,16
2435,2477,some girls,0,3,11,49
2436,2478,dave made a maze,1,1,11,91
2437,2479,red lights,2,11,10,38
2438,2480,long story short,0,11,6,7
2439,2482,don't be afraid of the dark,9,16,16,23
2440,2483,green ghost and the masters of the stone,3,2,2,32
2441,2484,teen titans go! to the movies,4,4,4,13
2442,2485,afterlife of the party,0,3,11,49
2443,2486,gedo senki,4,2,11,6
2444,2487,jonah hex,3,3,11,30
2445,2488,my demon lover,0,11,17,1
2446,2489,astro boy,4,4,4,13
2447,2490,candy,1,1,11,91
2448,2491,the old ways,2,11,17,51
2449,2492,the little vampire,1,1,12,28
2450,2493,jûbê ninpûchô,4,4,4,13
2451,2494,the new adventures of pippi longstocking,1,9,11,65
2452,2495,the kid,0,9,11,16
2453,2496,jem and the holograms,1,3,12,92
2454,2497,i kill giants,2,11,16,51
2455,2498,final fantasy: the spirits within,4,4,4,13
2456,2499,slice,0,15,11,50
2457,2500,the ant bully,4,2,2,8
2458,2501,darkness falls,9,16,10,55
2459,2502,highlander: endgame,3,2,11,44
2460,2503,strange magic,4,2,2,8
2461,2504,krampus,0,3,11,49
2462,2507,sutorîto faitâ ii gekijô-ban,4,4,4,13
2463,2508,tales from the darkside: the movie,0,11,17,1
2464,2509,instant karma,0,3,11,49
2465,2510,gothic,2,11,17,51
2466,2511,il fiore delle mille e una notte,0,3,11,49
2467,2512,smallfoot,4,2,2,8
2468,2513,are we there yet?,1,1,12,28
2469,2514,scrooged,0,3,11,49
2470,2515,cronos,2,11,17,51
2471,2516,quest for camelot,4,2,2,8
2472,2517,trollhunters: rise of the titans,4,4,4,13
2473,2518,kanashimi no beradonna,4,3,11,30
2474,2519,la bête,2,11,17,51
2475,2520,the one and only ivan,1,1,5,42
2476,2521,pinocchio: a true story,4,9,11,24
2477,2522,the pirates! in an adventure with scientists!,4,2,2,8
2478,2523,dragon's lair: the movie,4,4,4,13
2479,2524,cats &amp; dogs,3,2,2,32
2480,2525,the zero theorem,0,3,11,49
2481,2526,le petit prince,4,2,5,73
2482,2527,muppets from space,1,1,12,28
2483,2528,the clan of the cave bear,1,3,11,95
2484,2529,young sherlock holmes,1,11,10,38
2485,2530,the legend of bagger vance,2,11,3,69
2486,2531,offseason,2,11,17,51
2487,2532,heavy metal 2000,4,4,4,13
2488,2533,death note: desu nôto,11,3,11,20
2489,2534,street fighter: the legend of chun-li,3,15,11,80
2490,2535,g-force,4,4,4,13
2491,2536,toys,1,1,5,42
2492,2537,knights of badassdom,3,2,2,32
2493,2538,goosebumps 2: haunted halloween,1,1,11,91
2494,2539,kiss me goodbye,0,11,6,7
2495,2540,mighty joe young,3,2,12,68
2496,2541,tooth fairy,0,9,11,16
2497,2542,upside down,2,11,6,69
2498,2543,tideland,2,11,17,51
2499,2544,highway to hell,1,1,11,91
2500,2545,something wicked this way comes,9,10,16,81
2501,2546,camelot,1,1,5,42
2502,2547,missing link,4,2,2,8
2503,2548,my sweet monster,4,2,12,6
2504,2549,byzantium,2,11,17,51
2505,2550,uglies,3,2,5,37
2506,2551,kazaam,0,9,11,16
2507,2552,wonder woman 3,3,2,11,44
2508,2553,gekijouban violet evergarden,4,3,11,30
2509,2554,gekijôban sword art online progressive hoshi naki yoru no aria,4,4,4,13
2510,2555,song of the sea,4,2,5,73
2511,2556,ninja iii: the domination,3,11,16,22
2512,2557,fantastic beasts and where to find them 4,1,9,11,65
2513,2558,hotaru no haka,4,3,15,52
2514,2559,pâfekuto burû,4,15,5,27
2515,2560,the hunchback of notre dame,4,3,12,85
2516,2561,kôkaku kidôtai,4,4,1,54
2517,2562,a christmas story christmas,4,1,5,25
2518,2563,kaze tachinu,4,7,5,29
2519,2564,"shin seiki evangelion gekijô-ban: air/magokoro wo, kimi ni",4,4,5,83
2520,2565,a scanner darkly,4,1,1,47
2521,2566,turbo,4,2,2,8
2522,2567,spies in disguise,4,4,4,13
2523,2568,the fox and the hound,4,2,5,73
2524,2569,lady and the tramp,4,2,2,8
2525,2570,planes,4,2,2,8
2526,2571,spirit: stallion of the cimarron,4,2,5,73
2527,2572,kimi no suizô o tabetai,4,3,12,85
2528,2573,ice age: dawn of the dinosaurs,4,2,2,8
2529,2574,mary and max.,4,1,5,25
2530,2575,ice age: the meltdown,4,2,2,8
2531,2576,surf's up,4,2,2,8
2532,2577,fritz the cat,4,1,5,25
2533,2578,captain underpants: the first epic movie,4,4,4,13
2534,2579,an american tail,4,2,2,8
2535,2580,oliver &amp; company,4,2,2,8
2536,2581,batman: the killing joke,4,4,1,54
2537,2582,mimi wo sumaseba,4,3,12,85
2538,2583,trouble,4,2,2,8
2539,2584,open season,4,2,2,8
2540,2585,naya legend of the golden dolphin,4,4,4,13
2541,2586,bambi,4,2,5,73
2542,2587,titan a.e.,4,4,4,13
2543,2588,loving vincent,4,7,1,78
2544,2589,hoodwinked!,4,2,2,8
2545,2590,extinct,4,2,2,8
2546,2591,rock dog,4,2,2,8
2547,2592,shin evangelion gekijôban,4,4,5,83
2548,2593,anomalisa,4,1,5,25
2549,2594,catwoman: hunted,4,4,1,54
2550,2595,koto no ha no niwa,4,3,6,79
2551,2596,spirit untamed,4,2,2,8
2552,2597,byôsoku 5 senchimêtoru,4,3,12,85
2553,2598,the great mouse detective,4,2,12,6
2554,2599,the peanuts movie,4,2,2,8
2555,2600,ballerina,4,2,2,8
2556,2601,kokuriko-zaka kara,4,1,5,25
2557,2603,the willoughbys,4,2,2,8
2558,2604,coonskin,4,4,2,54
2559,2605,barnyard,4,2,2,8
2560,2606,looney tunes: back in action,4,2,2,8
2561,2607,omoide no mânî,4,3,12,85
2562,2610,the transformers: the movie,4,4,4,13
2563,2611,jimmy neutron: boy genius,4,4,4,13
2564,2612,curious george,4,2,2,8
2565,2613,marmaduke,4,2,2,8
2566,2614,chicken run: dawn of the nugget,4,2,2,8
2567,2615,omohide poro poro,4,3,6,79
2568,2616,the many adventures of winnie the pooh,4,2,2,8
2569,2617,frankenweenie,4,1,5,25
2570,2618,next gen,4,4,4,13
2571,2619,batman: mask of the phantasm,4,4,4,13
2572,2620,balto,4,2,5,73
2573,2621,supurigan,4,4,4,13
2574,2623,rock-a-doodle,4,2,2,8
2575,2624,stuart little 2,4,2,2,8
2576,2625,the last: naruto the movie,4,4,4,13
2577,2626,animal crackers,4,2,2,8
2578,2627,planet 51,4,2,2,8
2579,2628,resident evil: vendetta,4,4,4,13
2580,2629,hop,4,2,2,8
2581,2630,gekijô-ban poketto monsutâ - myûtsû no gyakushû,4,4,4,13
2582,2631,home on the range,4,2,2,8
2583,2632,teenage mutant ninja turtles: the next chapter,4,4,4,13
2584,2633,cowboy bebop: tengoku no tobira,4,4,1,54
2585,2634,a christmas carol,4,2,2,8
2586,2635,monkeybone,4,1,11,56
2587,2636,persepolis,4,7,5,29
2588,2637,an american tail: fievel goes west,4,2,12,6
2589,2638,redline,4,4,7,41
2590,2639,toki o kakeru shôjo,4,2,2,8
2591,2640,memorîzu,4,6,16,19
2592,2641,le sommet des dieux,4,2,5,73
2593,2642,vampire hunter d: bloodlust,4,4,5,83
2594,2643,tom and jerry: the movie,4,2,2,8
2595,2644,the boxtrolls,4,2,2,8
2596,2645,evil toons,4,1,17,98
2597,2646,bigfoot family,4,2,12,6
2598,2647,my father's dragon,4,2,2,8
2599,2648,walking with dinosaurs 3d,4,2,2,8
2600,2649,sgt. stubby: an american hero,4,2,12,6
2601,2650,blaze,4,15,5,27
2602,2651,the wild,4,2,2,8
2603,2652,coyote vs. acme,4,2,2,8
2604,2653,justice society: world war ii,4,4,4,13
2605,2654,blue's big city adventure,4,1,12,56
2606,2655,planes: fire &amp; rescue,4,2,2,8
2607,2656,foodfight!,4,4,4,13
2608,2657,les triplettes de belleville,4,1,5,25
2609,2658,when the wind blows,4,1,5,25
2610,2659,jungle beat: the movie,4,2,2,8
2611,2660,kingsglaive: final fantasy xv,4,4,4,13
2612,2661,starship troopers: traitor of mars,4,4,7,41
2613,2662,fainaru fantajî sebun adobento chirudoren,4,4,4,13
2614,2663,little nemo,4,2,2,8
2615,2664,red shoes and the seven dwarfs,4,4,4,13
2616,2665,happy feet two,4,2,2,8
2617,2666,untitled adventures of tintin sequel,4,4,4,13
2618,2667,berserk: ougon jidai-hen i - haou no tamago,4,4,4,13
2619,2668,gantz: o,4,4,5,83
2620,2669,alpha and omega,4,2,2,8
2621,2670,garfield: a tale of two kitties,4,2,2,8
2622,2671,yellow submarine,4,2,2,8
2623,2672,the spine of night,4,4,4,13
2624,2673,riverdance: the animated adventure,4,2,2,8
2625,2674,the nut job,4,2,2,8
2626,2675,evangelion shin gekijôban: jo,4,4,5,83
2627,2676,made in abyss: fukaki tamashî no reimei,4,2,5,73
2628,2677,pets united,4,2,2,8
2629,2678,finding jesus,4,9,11,24
2630,2679,the adventures of rocky &amp; bullwinkle,4,2,2,8
2631,2680,yôjû toshi,4,4,11,61
2632,2681,batman and harley quinn,4,4,4,13
2633,2682,uglydolls,4,2,2,8
2634,2683,j'ai perdu mon corps,4,3,11,30
2635,2684,boruto: naruto the movie,4,4,4,13
2636,2685,the tale of despereaux,4,2,2,8
2637,2686,heisei tanuki gassen ponpoko,4,1,5,25
2638,2687,joze to tora to sakanatachi,4,3,6,79
2639,2688,samâ uôzu,4,4,4,13
2640,2689,hotarubi no mori e,4,3,11,30
2641,2690,teen titans go! &amp; dc super hero girls: mayhem in the multiverse,4,4,4,13
2642,2691,tôkyô goddofâzâzu,4,2,2,8
2643,2692,once upon a forest,4,2,5,73
2644,2693,nakitai watashi wa neko o kaburu,4,2,5,73
2645,2694,berserk: ougon jidai-hen iii - kourin,4,4,4,13
2646,2695,one piece: stampede,4,4,4,13
2647,2696,jin-rô,4,4,5,83
2648,2697,where is anne frank,4,3,12,85
2649,2698,middle school: the worst years of my life,4,1,12,56
2650,2699,la tortue rouge,4,9,11,24
2651,2700,charming,4,2,2,8
2652,2701,ainbo: spirit of the amazon,4,2,2,8
2653,2702,mortal kombat legends: battle of the realms,4,4,4,13
2654,2704,the amazing world of gumball: the movie,4,2,2,8
2655,2705,yogi bear,4,2,2,8
2656,2706,mirai no mirai,4,2,5,73
2657,2707,batman: soul of the dragon,4,4,4,13
2658,2708,un monstre à paris,4,2,2,8
2659,2709,the rugrats movie,4,2,2,8
2660,2710,fantasia 2000,4,9,11,24
2661,2711,"hansel, gretel i agentstvo magii",4,2,2,8
2662,2712,the secret of kells,4,2,12,6
2663,2713,batman ninja,4,4,7,41
2664,2714,cats don't dance,4,1,12,56
2665,2715,steven universe: the movie,4,4,4,13
2666,2716,pil,4,2,11,6
2667,2717,mars needs moms,4,4,4,13
2668,2718,starship troopers: invasion,4,4,7,41
2669,2719,gnome alone,4,2,2,8
2670,2720,free birds,4,2,2,8
2671,2721,ma vie de courgette,4,1,5,25
2672,2722,baiohazado: damuneshon,4,4,17,90
2673,2723,batman: gotham by gaslight,4,4,4,13
2674,2724,kaisokuou ni ore wa naru,4,4,4,13
2675,2725,kimitachi wa dô ikiru ka,4,2,12,6
2676,2726,constantine: city of demons,4,4,11,61
2677,2727,one piece film: gold,4,4,4,13
2678,2728,it's such a beautiful day,4,1,5,25
2679,2729,the tiger's apprentice,4,4,4,13
2680,2730,foxy trotter,4,1,5,25
2681,2731,the phantom tollbooth,4,2,2,8
2682,2732,escape from planet earth,4,2,2,8
2683,2733,"kimi to, nami ni noretara",4,1,5,25
2684,2734,spider-man: beyond the spider-verse,4,4,4,13
2685,2735,kimetsu no yaiba: natagumo yama hen,4,4,11,61
2686,2736,the spongebob squarepants movie rehydrated,4,2,2,8
2687,2737,gekijouban bishoujo senshi sailor moon eternal,4,4,4,13
2688,2738,bebe's kids,4,1,11,56
2689,2739,sennen joyû,4,3,11,30
2690,2740,baba yaga,4,2,12,6
2691,2741,wonder woman: bloodlines,4,4,11,61
2692,2742,hoodwinked too! hood vs. evil,4,2,2,8
2693,2743,the queen's corgi,4,1,12,56
2694,2744,eiga daisuki pompo-san,4,1,5,25
2695,2745,heavy traffic,4,1,5,25
2696,2746,ratchet &amp; clank,4,4,4,13
2697,2747,mutafukaz,4,4,2,54
2698,2748,stranger: mukô hadan,4,4,4,13
2699,2749,arthur 3: la guerre des deux mondes,4,2,12,6
2700,2750,return to never land,4,2,12,6
2701,2751,the congress,4,3,7,88
2702,2752,eight crazy nights,4,1,0,47
2703,2753,a shaun the sheep movie: farmageddon,4,2,2,8
2704,2754,dragon ball z: doragon bôru z - kami to kami,4,4,4,13
2705,2755,gandahar,4,2,11,6
2706,2756,the thief and the cobbler,4,4,4,13
2707,2757,rugrats in paris: the movie - rugrats ii,4,2,2,8
2708,2758,igor,4,1,12,56
2709,2759,bakemono no ko,4,4,4,13
2710,2760,paw patrol: the mighty movie,4,4,4,13
2711,2761,100% wolf,4,2,2,8
2712,2762,paddington in peru,4,2,2,8
2713,2763,the plague dogs,4,2,5,73
2714,2764,secret of the wings,4,9,11,24
2715,2765,cats &amp; dogs: the revenge of kitty galore,4,4,4,13
2716,2766,ducktales the movie: treasure of the lost lamp,4,2,2,8
2717,2767,snezhnaya koroleva,4,2,12,6
